Model,DPO3012
Firmware Version,2.16

Point Format,Y,,,Point Format,Y
Horizontal Units,S,,,Horizontal Units,S
Horizontal Scale,0.0004,,,Horizontal Scale,0.01
Sample Interval,4e-07,,,Sample Interval,1e-05
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,,Probe Attenuation,1
Vertical Units,V,V,,Vertical Units,V
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,1,1,,Vertical Scale,0.5
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
-1.8388e-03,1.36,1.24,,-4.5970e-02,0.68
-1.8384e-03,1.44,1.32,,-4.5960e-02,0.7
-1.8380e-03,1.4,1.32,,-4.5950e-02,0.66
-1.8376e-03,1.44,1.32,,-4.5940e-02,0.64
-1.8372e-03,1.4,1.28,,-4.5930e-02,0.68
-1.8368e-03,1.44,1.32,,-4.5920e-02,0.7
-1.8364e-03,1.4,1.28,,-4.5910e-02,0.68
-1.8360e-03,1.4,1.24,,-4.5900e-02,0.68
-1.8356e-03,1.4,1.32,,-4.5890e-02,0.7
-1.8352e-03,1.44,1.28,,-4.5880e-02,0.7
-1.8348e-03,1.4,1.24,,-4.5870e-02,0.68
-1.8344e-03,1.4,1.28,,-4.5860e-02,0.7
-1.8340e-03,1.48,1.32,,-4.5850e-02,0.7
-1.8336e-03,1.44,1.28,,-4.5840e-02,0.7
-1.8332e-03,1.4,1.32,,-4.5830e-02,0.7
-1.8328e-03,1.36,1.32,,-4.5820e-02,0.72
-1.8324e-03,1.44,1.28,,-4.5810e-02,0.7
-1.8320e-03,1.32,1.32,,-4.5800e-02,0.7
-1.8316e-03,1.4,1.24,,-4.5790e-02,0.68
-1.8312e-03,1.36,1.2,,-4.5780e-02,0.68
-1.8308e-03,1.36,1.24,,-4.5770e-02,0.68
-1.8304e-03,1.4,1.24,,-4.5760e-02,0.7
-1.8300e-03,1.48,1.28,,-4.5750e-02,0.68
-1.8296e-03,1.4,1.28,,-4.5740e-02,0.68
-1.8292e-03,1.36,1.28,,-4.5730e-02,0.7
-1.8288e-03,1.44,1.32,,-4.5720e-02,0.66
-1.8284e-03,1.44,1.28,,-4.5710e-02,0.66
-1.8280e-03,1.44,1.36,,-4.5700e-02,0.7
-1.8276e-03,1.44,1.28,,-4.5690e-02,0.7
-1.8272e-03,1.4,1.24,,-4.5680e-02,0.66
-1.8268e-03,1.4,1.28,,-4.5670e-02,0.68
-1.8264e-03,1.4,1.28,,-4.5660e-02,0.7
-1.8260e-03,1.4,1.2,,-4.5650e-02,0.7
-1.8256e-03,1.4,1.24,,-4.5640e-02,0.68
-1.8252e-03,1.44,1.36,,-4.5630e-02,0.72
-1.8248e-03,1.32,1.28,,-4.5620e-02,0.68
-1.8244e-03,1.48,1.32,,-4.5610e-02,0.68
-1.8240e-03,1.48,1.28,,-4.5600e-02,0.68
-1.8236e-03,1.44,1.24,,-4.5590e-02,0.7
-1.8232e-03,1.4,1.32,,-4.5580e-02,0.68
-1.8228e-03,1.4,1.24,,-4.5570e-02,0.64
-1.8224e-03,1.28,1.32,,-4.5560e-02,0.66
-1.8220e-03,1.32,1.2,,-4.5550e-02,0.68
-1.8216e-03,1.32,1.32,,-4.5540e-02,0.68
-1.8212e-03,1.4,1.28,,-4.5530e-02,0.66
-1.8208e-03,1.4,1.28,,-4.5520e-02,0.68
-1.8204e-03,1.44,1.32,,-4.5510e-02,0.7
-1.8200e-03,1.36,1.28,,-4.5500e-02,0.68
-1.8196e-03,1.4,1.28,,-4.5490e-02,0.68
-1.8192e-03,1.4,1.24,,-4.5480e-02,0.66
-1.8188e-03,1.36,1.28,,-4.5470e-02,0.68
-1.8184e-03,1.4,1.24,,-4.5460e-02,0.68
-1.8180e-03,1.44,1.24,,-4.5450e-02,0.66
-1.8176e-03,1.4,1.24,,-4.5440e-02,0.7
-1.8172e-03,1.4,1.28,,-4.5430e-02,0.64
-1.8168e-03,1.44,1.28,,-4.5420e-02,0.66
-1.8164e-03,1.44,1.28,,-4.5410e-02,0.68
-1.8160e-03,1.44,1.28,,-4.5400e-02,0.7
-1.8156e-03,1.4,1.28,,-4.5390e-02,0.66
-1.8152e-03,1.44,1.24,,-4.5380e-02,0.66
-1.8148e-03,1.4,1.2,,-4.5370e-02,0.68
-1.8144e-03,1.36,1.2,,-4.5360e-02,0.68
-1.8140e-03,1.32,1.24,,-4.5350e-02,0.68
-1.8136e-03,1.44,1.28,,-4.5340e-02,0.64
-1.8132e-03,1.36,1.24,,-4.5330e-02,0.68
-1.8128e-03,1.36,1.24,,-4.5320e-02,0.68
-1.8124e-03,1.36,1.28,,-4.5310e-02,0.68
-1.8120e-03,1.36,1.28,,-4.5300e-02,0.7
-1.8116e-03,1.44,1.32,,-4.5290e-02,0.72
-1.8112e-03,1.44,1.28,,-4.5280e-02,0.66
-1.8108e-03,1.36,1.28,,-4.5270e-02,0.7
-1.8104e-03,1.4,1.28,,-4.5260e-02,0.68
-1.8100e-03,1.44,1.28,,-4.5250e-02,0.72
-1.8096e-03,1.44,1.28,,-4.5240e-02,0.68
-1.8092e-03,1.4,1.28,,-4.5230e-02,0.7
-1.8088e-03,1.48,1.32,,-4.5220e-02,0.68
-1.8084e-03,1.44,1.36,,-4.5210e-02,0.7
-1.8080e-03,1.36,1.28,,-4.5200e-02,0.68
-1.8076e-03,1.48,1.2,,-4.5190e-02,0.66
-1.8072e-03,1.36,1.28,,-4.5180e-02,0.7
-1.8068e-03,1.32,1.16,,-4.5170e-02,0.7
-1.8064e-03,1.4,1.28,,-4.5160e-02,0.66
-1.8060e-03,1.48,1.16,,-4.5150e-02,0.68
-1.8056e-03,1.48,1.28,,-4.5140e-02,0.66
-1.8052e-03,1.48,1.28,,-4.5130e-02,0.72
-1.8048e-03,1.48,1.32,,-4.5120e-02,0.66
-1.8044e-03,1.4,1.24,,-4.5110e-02,0.68
-1.8040e-03,1.44,1.2,,-4.5100e-02,0.68
-1.8036e-03,1.4,1.28,,-4.5090e-02,0.68
-1.8032e-03,1.4,1.36,,-4.5080e-02,0.68
-1.8028e-03,1.4,1.28,,-4.5070e-02,0.7
-1.8024e-03,1.4,1.24,,-4.5060e-02,0.66
-1.8020e-03,1.36,1.32,,-4.5050e-02,0.68
-1.8016e-03,1.36,1.28,,-4.5040e-02,0.7
-1.8012e-03,1.4,1.2,,-4.5030e-02,0.68
-1.8008e-03,1.44,1.32,,-4.5020e-02,0.64
-1.8004e-03,1.4,1.32,,-4.5010e-02,0.66
-1.8000e-03,1.32,1.28,,-4.5000e-02,0.7
-1.7996e-03,1.4,1.28,,-4.4990e-02,0.68
-1.7992e-03,1.48,1.24,,-4.4980e-02,0.68
-1.7988e-03,1.4,1.28,,-4.4970e-02,0.68
-1.7984e-03,1.44,1.28,,-4.4960e-02,0.66
-1.7980e-03,1.36,1.32,,-4.4950e-02,0.68
-1.7976e-03,1.4,1.24,,-4.4940e-02,0.66
-1.7972e-03,1.4,1.32,,-4.4930e-02,0.66
-1.7968e-03,1.36,1.24,,-4.4920e-02,0.66
-1.7964e-03,1.44,1.32,,-4.4910e-02,0.66
-1.7960e-03,1.4,1.28,,-4.4900e-02,0.66
-1.7956e-03,1.4,1.28,,-4.4890e-02,0.68
-1.7952e-03,1.4,1.28,,-4.4880e-02,0.7
-1.7948e-03,1.4,1.32,,-4.4870e-02,0.68
-1.7944e-03,1.4,1.24,,-4.4860e-02,0.72
-1.7940e-03,1.44,1.32,,-4.4850e-02,0.66
-1.7936e-03,1.32,1.32,,-4.4840e-02,0.68
-1.7932e-03,1.36,1.36,,-4.4830e-02,0.7
-1.7928e-03,1.4,1.28,,-4.4820e-02,0.66
-1.7924e-03,1.48,1.32,,-4.4810e-02,0.68
-1.7920e-03,1.4,1.32,,-4.4800e-02,0.64
-1.7916e-03,1.36,1.28,,-4.4790e-02,0.7
-1.7912e-03,1.4,1.28,,-4.4780e-02,0.68
-1.7908e-03,1.44,1.28,,-4.4770e-02,0.68
-1.7904e-03,1.52,1.28,,-4.4760e-02,0.68
-1.7900e-03,1.36,1.28,,-4.4750e-02,0.68
-1.7896e-03,1.44,1.28,,-4.4740e-02,0.7
-1.7892e-03,1.4,1.28,,-4.4730e-02,0.64
-1.7888e-03,1.36,1.28,,-4.4720e-02,0.68
-1.7884e-03,1.36,1.28,,-4.4710e-02,0.7
-1.7880e-03,1.32,1.28,,-4.4700e-02,0.66
-1.7876e-03,1.44,1.4,,-4.4690e-02,0.68
-1.7872e-03,1.4,1.32,,-4.4680e-02,0.64
-1.7868e-03,1.4,1.32,,-4.4670e-02,0.7
-1.7864e-03,1.48,1.24,,-4.4660e-02,0.68
-1.7860e-03,1.44,1.28,,-4.4650e-02,0.66
-1.7856e-03,1.44,1.32,,-4.4640e-02,0.68
-1.7852e-03,1.44,1.28,,-4.4630e-02,0.7
-1.7848e-03,1.4,1.32,,-4.4620e-02,0.68
-1.7844e-03,1.36,1.28,,-4.4610e-02,0.64
-1.7840e-03,1.4,1.32,,-4.4600e-02,0.68
-1.7836e-03,1.44,1.28,,-4.4590e-02,0.68
-1.7832e-03,1.44,1.28,,-4.4580e-02,0.68
-1.7828e-03,1.44,1.24,,-4.4570e-02,0.66
-1.7824e-03,1.44,1.28,,-4.4560e-02,0.7
-1.7820e-03,1.44,1.28,,-4.4550e-02,0.68
-1.7816e-03,1.36,1.28,,-4.4540e-02,0.68
-1.7812e-03,1.44,1.32,,-4.4530e-02,0.68
-1.7808e-03,1.4,1.28,,-4.4520e-02,0.72
-1.7804e-03,1.36,1.28,,-4.4510e-02,0.72
-1.7800e-03,1.44,1.24,,-4.4500e-02,0.64
-1.7796e-03,1.4,1.28,,-4.4490e-02,0.68
-1.7792e-03,1.48,1.24,,-4.4480e-02,0.7
-1.7788e-03,1.44,1.24,,-4.4470e-02,0.7
-1.7784e-03,1.4,1.28,,-4.4460e-02,0.66
-1.7780e-03,1.4,1.32,,-4.4450e-02,0.7
-1.7776e-03,1.4,1.28,,-4.4440e-02,0.7
-1.7772e-03,1.44,1.24,,-4.4430e-02,0.68
-1.7768e-03,1.4,1.28,,-4.4420e-02,0.68
-1.7764e-03,1.4,1.32,,-4.4410e-02,0.68
-1.7760e-03,1.4,1.28,,-4.4400e-02,0.7
-1.7756e-03,1.32,1.24,,-4.4390e-02,0.7
-1.7752e-03,1.44,1.28,,-4.4380e-02,0.66
-1.7748e-03,1.4,1.28,,-4.4370e-02,0.7
-1.7744e-03,1.32,1.2,,-4.4360e-02,0.72
-1.7740e-03,1.4,1.24,,-4.4350e-02,0.68
-1.7736e-03,1.4,1.24,,-4.4340e-02,0.68
-1.7732e-03,1.44,1.28,,-4.4330e-02,0.68
-1.7728e-03,1.44,1.32,,-4.4320e-02,0.66
-1.7724e-03,1.44,1.28,,-4.4310e-02,0.7
-1.7720e-03,1.4,1.28,,-4.4300e-02,0.68
-1.7716e-03,1.36,1.24,,-4.4290e-02,0.66
-1.7712e-03,1.44,1.32,,-4.4280e-02,0.7
-1.7708e-03,1.36,1.28,,-4.4270e-02,0.68
-1.7704e-03,1.4,1.28,,-4.4260e-02,0.7
-1.7700e-03,1.4,1.32,,-4.4250e-02,0.68
-1.7696e-03,1.36,1.24,,-4.4240e-02,0.68
-1.7692e-03,1.4,1.32,,-4.4230e-02,0.68
-1.7688e-03,1.4,1.2,,-4.4220e-02,0.66
-1.7684e-03,1.4,1.32,,-4.4210e-02,0.68
-1.7680e-03,1.44,1.24,,-4.4200e-02,0.68
-1.7676e-03,1.4,1.28,,-4.4190e-02,0.68
-1.7672e-03,1.32,1.28,,-4.4180e-02,0.68
-1.7668e-03,1.36,1.28,,-4.4170e-02,0.68
-1.7664e-03,1.48,1.28,,-4.4160e-02,0.68
-1.7660e-03,1.4,1.32,,-4.4150e-02,0.7
-1.7656e-03,1.4,1.28,,-4.4140e-02,0.7
-1.7652e-03,1.36,1.24,,-4.4130e-02,0.7
-1.7648e-03,1.36,1.28,,-4.4120e-02,0.7
-1.7644e-03,1.44,1.28,,-4.4110e-02,0.68
-1.7640e-03,1.4,1.24,,-4.4100e-02,0.7
-1.7636e-03,1.44,1.24,,-4.4090e-02,0.68
-1.7632e-03,1.44,1.28,,-4.4080e-02,0.66
-1.7628e-03,1.4,1.32,,-4.4070e-02,0.7
-1.7624e-03,1.44,1.28,,-4.4060e-02,0.68
-1.7620e-03,1.44,1.28,,-4.4050e-02,0.68
-1.7616e-03,1.36,1.24,,-4.4040e-02,0.7
-1.7612e-03,1.36,1.24,,-4.4030e-02,0.66
-1.7608e-03,1.32,1.28,,-4.4020e-02,0.66
-1.7604e-03,1.4,1.28,,-4.4010e-02,0.72
-1.7600e-03,1.44,1.24,,-4.4000e-02,0.68
-1.7596e-03,1.44,1.24,,-4.3990e-02,0.68
-1.7592e-03,1.4,1.24,,-4.3980e-02,0.68
-1.7588e-03,1.4,1.28,,-4.3970e-02,0.68
-1.7584e-03,1.4,1.24,,-4.3960e-02,0.68
-1.7580e-03,1.4,1.24,,-4.3950e-02,0.7
-1.7576e-03,1.32,1.28,,-4.3940e-02,0.7
-1.7572e-03,1.4,1.28,,-4.3930e-02,0.66
-1.7568e-03,1.36,1.24,,-4.3920e-02,0.7
-1.7564e-03,1.44,1.32,,-4.3910e-02,0.66
-1.7560e-03,1.44,1.24,,-4.3900e-02,0.7
-1.7556e-03,1.4,1.28,,-4.3890e-02,0.68
-1.7552e-03,1.36,1.32,,-4.3880e-02,0.74
-1.7548e-03,1.48,1.28,,-4.3870e-02,0.7
-1.7544e-03,1.44,1.32,,-4.3860e-02,0.68
-1.7540e-03,1.36,1.32,,-4.3850e-02,0.7
-1.7536e-03,1.48,1.32,,-4.3840e-02,0.66
-1.7532e-03,1.36,1.32,,-4.3830e-02,0.66
-1.7528e-03,1.4,1.32,,-4.3820e-02,0.68
-1.7524e-03,1.4,1.28,,-4.3810e-02,0.68
-1.7520e-03,1.44,1.28,,-4.3800e-02,0.72
-1.7516e-03,1.32,1.28,,-4.3790e-02,0.66
-1.7512e-03,1.4,1.32,,-4.3780e-02,0.7
-1.7508e-03,1.32,1.2,,-4.3770e-02,0.68
-1.7504e-03,1.44,1.32,,-4.3760e-02,0.7
-1.7500e-03,1.32,1.28,,-4.3750e-02,0.68
-1.7496e-03,1.44,1.28,,-4.3740e-02,0.66
-1.7492e-03,1.44,1.28,,-4.3730e-02,0.7
-1.7488e-03,1.44,1.24,,-4.3720e-02,0.66
-1.7484e-03,1.44,1.28,,-4.3710e-02,0.7
-1.7480e-03,1.4,1.28,,-4.3700e-02,0.68
-1.7476e-03,1.44,1.28,,-4.3690e-02,0.66
-1.7472e-03,1.44,1.32,,-4.3680e-02,0.64
-1.7468e-03,1.4,1.24,,-4.3670e-02,0.68
-1.7464e-03,1.48,1.28,,-4.3660e-02,0.68
-1.7460e-03,1.4,1.28,,-4.3650e-02,0.68
-1.7456e-03,1.4,1.28,,-4.3640e-02,0.7
-1.7452e-03,1.4,1.28,,-4.3630e-02,0.68
-1.7448e-03,1.36,1.2,,-4.3620e-02,0.68
-1.7444e-03,1.44,1.24,,-4.3610e-02,0.68
-1.7440e-03,1.4,1.24,,-4.3600e-02,0.66
-1.7436e-03,1.36,1.24,,-4.3590e-02,0.7
-1.7432e-03,1.44,1.24,,-4.3580e-02,0.7
-1.7428e-03,1.48,1.28,,-4.3570e-02,0.66
-1.7424e-03,1.48,1.32,,-4.3560e-02,0.66
-1.7420e-03,1.4,1.28,,-4.3550e-02,0.68
-1.7416e-03,1.4,1.24,,-4.3540e-02,0.68
-1.7412e-03,1.4,1.24,,-4.3530e-02,0.68
-1.7408e-03,1.36,1.32,,-4.3520e-02,0.68
-1.7404e-03,1.28,1.28,,-4.3510e-02,0.7
-1.7400e-03,1.32,1.28,,-4.3500e-02,0.66
-1.7396e-03,1.4,1.28,,-4.3490e-02,0.7
-1.7392e-03,1.4,1.28,,-4.3480e-02,0.7
-1.7388e-03,1.48,1.36,,-4.3470e-02,0.7
-1.7384e-03,1.4,1.28,,-4.3460e-02,0.7
-1.7380e-03,1.4,1.24,,-4.3450e-02,0.68
-1.7376e-03,1.44,1.24,,-4.3440e-02,0.68
-1.7372e-03,1.36,1.2,,-4.3430e-02,0.7
-1.7368e-03,1.4,1.24,,-4.3420e-02,0.68
-1.7364e-03,1.44,1.28,,-4.3410e-02,0.7
-1.7360e-03,1.44,1.24,,-4.3400e-02,0.66
-1.7356e-03,1.44,1.28,,-4.3390e-02,0.66
-1.7352e-03,1.48,1.24,,-4.3380e-02,0.7
-1.7348e-03,1.4,1.28,,-4.3370e-02,0.7
-1.7344e-03,1.4,1.32,,-4.3360e-02,0.68
-1.7340e-03,1.4,1.28,,-4.3350e-02,0.72
-1.7336e-03,1.44,1.32,,-4.3340e-02,0.66
-1.7332e-03,1.44,1.28,,-4.3330e-02,0.68
-1.7328e-03,1.48,1.32,,-4.3320e-02,0.68
-1.7324e-03,1.44,1.28,,-4.3310e-02,0.68
-1.7320e-03,1.32,1.24,,-4.3300e-02,0.7
-1.7316e-03,1.48,1.24,,-4.3290e-02,0.68
-1.7312e-03,1.44,1.28,,-4.3280e-02,0.68
-1.7308e-03,1.4,1.28,,-4.3270e-02,0.66
-1.7304e-03,1.48,1.24,,-4.3260e-02,0.7
-1.7300e-03,1.4,1.24,,-4.3250e-02,0.7
-1.7296e-03,1.36,1.28,,-4.3240e-02,0.66
-1.7292e-03,1.48,1.28,,-4.3230e-02,0.66
-1.7288e-03,1.48,1.32,,-4.3220e-02,0.72
-1.7284e-03,1.44,1.28,,-4.3210e-02,0.7
-1.7280e-03,1.36,1.28,,-4.3200e-02,0.68
-1.7276e-03,1.32,1.24,,-4.3190e-02,0.66
-1.7272e-03,1.36,1.28,,-4.3180e-02,0.68
-1.7268e-03,1.48,1.28,,-4.3170e-02,0.68
-1.7264e-03,1.4,1.28,,-4.3160e-02,0.7
-1.7260e-03,1.48,1.32,,-4.3150e-02,0.68
-1.7256e-03,1.48,1.28,,-4.3140e-02,0.68
-1.7252e-03,1.4,1.28,,-4.3130e-02,0.66
-1.7248e-03,1.44,1.24,,-4.3120e-02,0.72
-1.7244e-03,1.44,1.28,,-4.3110e-02,0.68
-1.7240e-03,1.4,1.28,,-4.3100e-02,0.68
-1.7236e-03,1.4,1.28,,-4.3090e-02,0.66
-1.7232e-03,1.32,1.24,,-4.3080e-02,0.64
-1.7228e-03,1.48,1.24,,-4.3070e-02,0.68
-1.7224e-03,1.44,1.32,,-4.3060e-02,0.7
-1.7220e-03,1.44,1.28,,-4.3050e-02,0.68
-1.7216e-03,1.44,1.28,,-4.3040e-02,0.68
-1.7212e-03,1.48,1.28,,-4.3030e-02,0.68
-1.7208e-03,1.48,1.28,,-4.3020e-02,0.68
-1.7204e-03,1.4,1.28,,-4.3010e-02,0.7
-1.7200e-03,1.4,1.28,,-4.3000e-02,0.72
-1.7196e-03,1.4,1.24,,-4.2990e-02,0.66
-1.7192e-03,1.4,1.2,,-4.2980e-02,0.68
-1.7188e-03,1.4,1.28,,-4.2970e-02,0.68
-1.7184e-03,1.44,1.24,,-4.2960e-02,0.7
-1.7180e-03,1.48,1.32,,-4.2950e-02,0.7
-1.7176e-03,1.36,1.28,,-4.2940e-02,0.72
-1.7172e-03,1.4,1.28,,-4.2930e-02,0.68
-1.7168e-03,1.4,1.32,,-4.2920e-02,0.7
-1.7164e-03,1.52,1.28,,-4.2910e-02,0.66
-1.7160e-03,1.4,1.36,,-4.2900e-02,0.68
-1.7156e-03,1.48,1.28,,-4.2890e-02,0.7
-1.7152e-03,1.44,1.32,,-4.2880e-02,0.68
-1.7148e-03,1.52,1.28,,-4.2870e-02,0.68
-1.7144e-03,1.44,1.28,,-4.2860e-02,0.66
-1.7140e-03,1.4,1.24,,-4.2850e-02,0.68
-1.7136e-03,1.4,1.2,,-4.2840e-02,0.64
-1.7132e-03,1.4,1.24,,-4.2830e-02,0.68
-1.7128e-03,1.44,1.32,,-4.2820e-02,0.7
-1.7124e-03,1.32,1.28,,-4.2810e-02,0.68
-1.7120e-03,1.36,1.28,,-4.2800e-02,0.68
-1.7116e-03,1.4,1.28,,-4.2790e-02,0.7
-1.7112e-03,1.44,1.24,,-4.2780e-02,0.68
-1.7108e-03,1.4,1.32,,-4.2770e-02,0.66
-1.7104e-03,1.4,1.28,,-4.2760e-02,0.7
-1.7100e-03,1.36,1.28,,-4.2750e-02,0.66
-1.7096e-03,1.36,1.32,,-4.2740e-02,0.68
-1.7092e-03,1.4,1.32,,-4.2730e-02,0.66
-1.7088e-03,1.48,1.28,,-4.2720e-02,0.68
-1.7084e-03,1.44,1.28,,-4.2710e-02,0.66
-1.7080e-03,1.48,1.24,,-4.2700e-02,0.66
-1.7076e-03,1.32,1.28,,-4.2690e-02,0.72
-1.7072e-03,1.4,1.32,,-4.2680e-02,0.68
-1.7068e-03,1.44,1.28,,-4.2670e-02,0.68
-1.7064e-03,1.4,1.28,,-4.2660e-02,0.68
-1.7060e-03,1.4,1.28,,-4.2650e-02,0.7
-1.7056e-03,1.44,1.32,,-4.2640e-02,0.68
-1.7052e-03,1.44,1.28,,-4.2630e-02,0.66
-1.7048e-03,1.44,1.28,,-4.2620e-02,0.7
-1.7044e-03,1.44,1.32,,-4.2610e-02,0.68
-1.7040e-03,1.36,1.24,,-4.2600e-02,0.66
-1.7036e-03,1.4,1.32,,-4.2590e-02,0.7
-1.7032e-03,1.4,1.2,,-4.2580e-02,0.7
-1.7028e-03,1.4,1.28,,-4.2570e-02,0.66
-1.7024e-03,1.36,1.2,,-4.2560e-02,0.68
-1.7020e-03,1.44,1.28,,-4.2550e-02,0.68
-1.7016e-03,1.44,1.24,,-4.2540e-02,0.68
-1.7012e-03,1.4,1.28,,-4.2530e-02,0.68
-1.7008e-03,1.4,1.28,,-4.2520e-02,0.7
-1.7004e-03,1.36,1.28,,-4.2510e-02,0.68
-1.7000e-03,1.4,1.28,,-4.2500e-02,0.66
-1.6996e-03,1.44,1.32,,-4.2490e-02,0.7
-1.6992e-03,1.48,1.24,,-4.2480e-02,0.68
-1.6988e-03,1.36,1.28,,-4.2470e-02,0.64
-1.6984e-03,1.4,1.28,,-4.2460e-02,0.66
-1.6980e-03,1.44,1.28,,-4.2450e-02,0.7
-1.6976e-03,1.36,1.32,,-4.2440e-02,0.7
-1.6972e-03,1.36,1.32,,-4.2430e-02,0.68
-1.6968e-03,1.4,1.24,,-4.2420e-02,0.7
-1.6964e-03,1.4,1.28,,-4.2410e-02,0.68
-1.6960e-03,1.4,1.28,,-4.2400e-02,0.68
-1.6956e-03,1.36,1.4,,-4.2390e-02,0.66
-1.6952e-03,1.48,1.36,,-4.2380e-02,0.7
-1.6948e-03,1.4,1.28,,-4.2370e-02,0.7
-1.6944e-03,1.4,1.28,,-4.2360e-02,0.7
-1.6940e-03,1.44,1.28,,-4.2350e-02,0.7
-1.6936e-03,1.36,1.32,,-4.2340e-02,0.66
-1.6932e-03,1.36,1.28,,-4.2330e-02,0.66
-1.6928e-03,1.4,1.28,,-4.2320e-02,0.66
-1.6924e-03,1.48,1.28,,-4.2310e-02,0.66
-1.6920e-03,1.4,1.16,,-4.2300e-02,0.7
-1.6916e-03,1.44,1.28,,-4.2290e-02,0.7
-1.6912e-03,1.4,1.32,,-4.2280e-02,0.7
-1.6908e-03,1.44,1.28,,-4.2270e-02,0.68
-1.6904e-03,1.44,1.28,,-4.2260e-02,0.7
-1.6900e-03,1.4,1.2,,-4.2250e-02,0.68
-1.6896e-03,1.4,1.28,,-4.2240e-02,0.7
-1.6892e-03,1.36,1.24,,-4.2230e-02,0.7
-1.6888e-03,1.4,1.28,,-4.2220e-02,0.68
-1.6884e-03,1.32,1.28,,-4.2210e-02,0.68
-1.6880e-03,1.4,1.24,,-4.2200e-02,0.7
-1.6876e-03,1.44,1.28,,-4.2190e-02,0.68
-1.6872e-03,1.36,1.24,,-4.2180e-02,0.64
-1.6868e-03,1.4,1.28,,-4.2170e-02,0.66
-1.6864e-03,1.4,1.28,,-4.2160e-02,0.66
-1.6860e-03,1.44,1.28,,-4.2150e-02,0.66
-1.6856e-03,1.44,1.24,,-4.2140e-02,0.68
-1.6852e-03,1.4,1.28,,-4.2130e-02,0.66
-1.6848e-03,1.36,1.2,,-4.2120e-02,0.66
-1.6844e-03,1.44,1.24,,-4.2110e-02,0.66
-1.6840e-03,1.36,1.28,,-4.2100e-02,0.7
-1.6836e-03,1.4,1.28,,-4.2090e-02,0.66
-1.6832e-03,1.44,1.28,,-4.2080e-02,0.66
-1.6828e-03,1.32,1.32,,-4.2070e-02,0.64
-1.6824e-03,1.4,1.32,,-4.2060e-02,0.66
-1.6820e-03,1.44,1.28,,-4.2050e-02,0.64
-1.6816e-03,1.44,1.28,,-4.2040e-02,0.7
-1.6812e-03,1.32,1.28,,-4.2030e-02,0.66
-1.6808e-03,1.4,1.32,,-4.2020e-02,0.68
-1.6804e-03,1.36,1.2,,-4.2010e-02,0.7
-1.6800e-03,1.4,1.28,,-4.2000e-02,0.7
-1.6796e-03,1.44,1.28,,-4.1990e-02,0.68
-1.6792e-03,1.44,1.24,,-4.1980e-02,0.64
-1.6788e-03,1.44,1.24,,-4.1970e-02,0.66
-1.6784e-03,1.36,1.32,,-4.1960e-02,0.7
-1.6780e-03,1.4,1.28,,-4.1950e-02,0.68
-1.6776e-03,1.44,1.24,,-4.1940e-02,0.68
-1.6772e-03,1.4,1.32,,-4.1930e-02,0.68
-1.6768e-03,1.32,1.24,,-4.1920e-02,0.68
-1.6764e-03,1.48,1.28,,-4.1910e-02,0.7
-1.6760e-03,1.48,1.2,,-4.1900e-02,0.68
-1.6756e-03,1.48,1.28,,-4.1890e-02,0.66
-1.6752e-03,1.32,1.32,,-4.1880e-02,0.7
-1.6748e-03,1.4,1.28,,-4.1870e-02,0.7
-1.6744e-03,1.56,1.28,,-4.1860e-02,0.66
-1.6740e-03,1.44,1.32,,-4.1850e-02,0.7
-1.6736e-03,1.32,1.32,,-4.1840e-02,0.66
-1.6732e-03,1.4,1.28,,-4.1830e-02,0.68
-1.6728e-03,1.36,1.24,,-4.1820e-02,0.68
-1.6724e-03,1.36,1.32,,-4.1810e-02,0.72
-1.6720e-03,1.32,1.28,,-4.1800e-02,0.66
-1.6716e-03,1.36,1.24,,-4.1790e-02,0.68
-1.6712e-03,1.4,1.24,,-4.1780e-02,0.68
-1.6708e-03,1.44,1.24,,-4.1770e-02,0.64
-1.6704e-03,1.4,1.28,,-4.1760e-02,0.7
-1.6700e-03,1.4,1.36,,-4.1750e-02,0.68
-1.6696e-03,1.4,1.28,,-4.1740e-02,0.7
-1.6692e-03,1.44,1.28,,-4.1730e-02,0.68
-1.6688e-03,1.4,1.28,,-4.1720e-02,0.64
-1.6684e-03,1.36,1.28,,-4.1710e-02,0.7
-1.6680e-03,1.32,1.28,,-4.1700e-02,0.68
-1.6676e-03,1.44,1.28,,-4.1690e-02,0.66
-1.6672e-03,1.4,1.28,,-4.1680e-02,0.7
-1.6668e-03,1.48,1.32,,-4.1670e-02,0.66
-1.6664e-03,1.44,1.24,,-4.1660e-02,0.66
-1.6660e-03,1.44,1.28,,-4.1650e-02,0.7
-1.6656e-03,1.44,1.28,,-4.1640e-02,0.7
-1.6652e-03,1.44,1.32,,-4.1630e-02,0.7
-1.6648e-03,1.4,1.28,,-4.1620e-02,0.68
-1.6644e-03,1.44,1.28,,-4.1610e-02,0.68
-1.6640e-03,1.48,1.28,,-4.1600e-02,0.68
-1.6636e-03,1.4,1.24,,-4.1590e-02,0.68
-1.6632e-03,1.36,1.24,,-4.1580e-02,0.66
-1.6628e-03,1.44,1.36,,-4.1570e-02,0.7
